transaction_id,amount_gbp,hour_of_day,merchant_category,payment_method,transaction_velocity,location_risk,fraud_label,timestamp
6391,1939.07,2,subscriptions,credit_card,10,10,0,2025-01-14 07:30:00
6392,605.22,11,gaming,credit_card,5,6,0,2025-01-14 07:33:00
6393,906.09,17,gaming,credit_card,5,0,0,2025-01-18 18:08:00
6394,837.09,6,travel,bank_transfer,11,6,0,2025-01-09 21:06:00
6395,1475.72,19,subscriptions,bank_transfer,7,6,0,2025-01-14 07:42:00
6396,1108.14,7,gaming,credit_card,5,8,0,2025-01-14 07:45:00
6397,1886.91,2,fuel,mobile_wallet,12,6,0,2025-01-18 18:24:00
6398,790.41,10,fuel,debit_card,6,8,0,2025-01-18 18:28:00
6399,1368.96,4,electronics,bank_transfer,13,3,1,2025-01-18 18:32:00
6400,89.31,2,restaurants,mobile_wallet,10,3,0,2025-01-09 21:18:00
6401,1036.9,17,restaurants,mobile_wallet,10,2,0,2025-01-05 10:40:00
6402,1730.35,17,fashion,mobile_wallet,13,0,0,2025-01-23 05:25:00
6403,1109.99,7,travel,bank_transfer,7,10,0,2025-01-05 10:42:00
6404,1841.96,15,electronics,debit_card,1,2,0,2025-01-23 05:35:00
6405,390.83,3,groceries,debit_card,4,4,0,2025-01-18 18:56:00
6406,458.38,5,fuel,bank_transfer,11,0,0,2025-01-05 10:45:00
6407,1100.47,3,travel,debit_card,5,10,0,2025-01-05 10:46:00
6408,318.15,23,fashion,debit_card,6,3,0,2025-01-05 10:47:00
6409,1650.33,6,gaming,bank_transfer,14,5,1,2025-01-23 06:00:00
6410,643.65,15,restaurants,debit_card,12,3,0,2025-01-14 08:27:00
6411,136.39,16,travel,debit_card,12,4,0,2025-01-14 08:30:00
6412,1173.0,18,travel,mobile_wallet,15,8,1,2025-01-05 10:51:00
6413,1053.78,19,gaming,mobile_wallet,2,2,0,2025-01-05 10:52:00
6414,112.95,20,fashion,credit_card,14,2,0,2025-01-14 08:39:00
6415,1238.8,9,fashion,debit_card,9,0,0,2025-01-05 10:54:00
6416,752.95,1,electronics,debit_card,7,7,0,2025-01-09 21:50:00
6417,876.15,10,gaming,credit_card,13,5,0,2025-01-23 06:40:00
6418,707.24,10,electronics,mobile_wallet,9,3,0,2025-01-14 08:51:00
6419,895.97,7,subscriptions,mobile_wallet,12,10,0,2025-01-14 08:54:00
6420,1214.65,12,electronics,credit_card,11,1,1,2025-01-05 10:59:00
6421,1259.42,4,subscriptions,debit_card,9,7,0,2025-01-14 09:00:00
6422,491.58,11,fashion,credit_card,4,0,0,2025-01-14 09:03:00
6423,157.25,13,gaming,bank_transfer,9,3,0,2025-01-23 07:10:00
6424,399.23,22,groceries,credit_card,6,9,0,2025-01-05 11:03:00
6425,30.55,22,fashion,bank_transfer,3,4,0,2025-01-14 09:12:00
6426,1703.06,6,travel,debit_card,9,9,1,2025-01-23 07:25:00
6427,70.35,22,subscriptions,credit_card,13,10,0,2025-01-23 07:30:00
6428,926.34,17,travel,debit_card,10,8,0,2025-01-05 11:07:00
6429,221.02,13,fashion,mobile_wallet,4,4,0,2025-01-18 20:32:00
6430,95.65,8,groceries,bank_transfer,15,1,0,2025-01-05 11:09:00
6431,812.14,8,fuel,mobile_wallet,14,4,0,2025-01-14 09:30:00
6432,47.86,4,groceries,mobile_wallet,10,1,0,2025-01-09 22:22:00
6433,963.95,14,groceries,debit_card,9,2,0,2025-01-23 08:00:00
6434,26.23,5,gaming,mobile_wallet,6,7,0,2025-01-18 20:52:00
6435,1631.37,4,restaurants,credit_card,11,8,1,2025-01-23 08:10:00
6436,25.31,5,restaurants,credit_card,11,3,0,2025-01-14 09:45:00
6437,666.08,19,restaurants,debit_card,4,9,0,2025-01-14 09:48:00
6438,1742.61,1,travel,credit_card,9,0,0,2025-01-18 21:08:00
6439,1917.72,1,fashion,bank_transfer,12,7,0,2025-01-09 22:36:00
6440,1382.68,23,groceries,bank_transfer,7,8,0,2025-01-05 11:19:00
6441,1864.36,20,travel,debit_card,12,3,1,2025-01-05 11:20:00
6442,1859.38,13,subscriptions,mobile_wallet,10,5,0,2025-01-05 11:21:00
6443,182.25,14,travel,mobile_wallet,8,2,0,2025-01-09 22:44:00
6444,567.01,17,electronics,credit_card,13,9,1,2025-01-14 10:09:00
6445,1197.14,5,subscriptions,bank_transfer,7,2,0,2025-01-14 10:12:00
6446,1465.42,1,fashion,bank_transfer,5,7,0,2025-01-14 10:15:00
6447,1199.77,3,travel,debit_card,8,4,0,2025-01-18 21:44:00
6448,129.76,21,travel,credit_card,15,3,0,2025-01-23 09:15:00
6449,1699.78,8,electronics,debit_card,13,8,1,2025-01-05 11:28:00
6450,1036.44,8,gaming,mobile_wallet,5,0,0,2025-01-09 22:58:00
6451,1926.46,20,fuel,mobile_wallet,1,3,0,2025-01-09 23:00:00
6452,216.85,3,fuel,credit_card,2,4,0,2025-01-05 11:31:00
6453,311.21,4,groceries,credit_card,9,6,0,2025-01-14 10:36:00
6454,64.28,8,subscriptions,mobile_wallet,13,2,0,2025-01-09 23:06:00
6455,921.6,19,fashion,credit_card,2,9,0,2025-01-14 10:42:00
6456,1355.36,7,fashion,bank_transfer,15,5,0,2025-01-23 09:55:00
6457,466.79,10,electronics,debit_card,11,3,0,2025-01-09 23:12:00
6458,181.18,0,gaming,mobile_wallet,10,1,0,2025-01-18 22:28:00
6459,608.88,15,travel,bank_transfer,9,3,0,2025-01-05 11:38:00
6460,1485.41,10,travel,mobile_wallet,14,8,1,2025-01-23 10:15:00
6461,1235.18,12,electronics,mobile_wallet,15,2,1,2025-01-09 23:20:00
6462,1494.41,8,fuel,credit_card,3,6,0,2025-01-09 23:22:00
6463,1077.39,12,gaming,credit_card,15,3,0,2025-01-18 22:48:00
6464,1699.94,6,fuel,mobile_wallet,12,9,1,2025-01-14 11:09:00
6465,280.25,2,travel,mobile_wallet,9,1,0,2025-01-18 22:56:00
6466,445.37,1,electronics,bank_transfer,14,3,0,2025-01-09 23:30:00
6467,1186.7,22,restaurants,mobile_wallet,4,10,0,2025-01-09 23:32:00
6468,368.05,23,gaming,bank_transfer,13,4,0,2025-01-09 23:34:00
6469,1084.18,3,fuel,bank_transfer,6,2,0,2025-01-09 23:36:00
6470,1298.71,13,electronics,credit_card,15,1,1,2025-01-05 11:49:00
6471,606.92,9,travel,mobile_wallet,2,10,0,2025-01-14 11:30:00
6472,48.82,17,subscriptions,mobile_wallet,13,3,0,2025-01-05 11:51:00
6473,890.48,19,subscriptions,mobile_wallet,13,3,0,2025-01-09 23:44:00
6474,122.45,4,restaurants,mobile_wallet,14,6,0,2025-01-18 23:32:00
6475,122.08,18,fuel,bank_transfer,3,1,0,2025-01-18 23:36:00
6476,1468.56,15,electronics,mobile_wallet,12,5,1,2025-01-09 23:50:00
6477,704.06,8,gaming,debit_card,13,1,0,2025-01-14 11:48:00
6478,1580.3,12,groceries,credit_card,9,0,0,2025-01-09 23:54:00
6479,1039.31,17,gaming,debit_card,8,10,0,2025-01-14 11:54:00
6480,1304.04,11,electronics,credit_card,4,3,0,2025-01-23 11:55:00
6481,342.18,20,fuel,credit_card,14,7,0,2025-01-23 12:00:00
6482,753.58,20,travel,bank_transfer,11,4,0,2025-01-23 12:05:00
6483,1496.51,0,groceries,debit_card,3,2,0,2025-01-10 00:04:00
6484,1009.29,16,travel,bank_transfer,11,5,0,2025-01-05 12:03:00
6485,320.52,5,fuel,bank_transfer,8,7,0,2025-01-19 00:16:00
6486,129.24,21,subscriptions,credit_card,4,5,0,2025-01-14 12:15:00
6487,1175.12,17,gaming,mobile_wallet,3,8,0,2025-01-14 12:18:00
6488,148.36,4,fuel,credit_card,2,7,0,2025-01-14 12:21:00
6489,767.26,0,electronics,credit_card,10,10,0,2025-01-10 00:16:00
6490,1412.59,20,travel,debit_card,13,6,1,2025-01-05 12:09:00
6491,734.05,4,subscriptions,credit_card,6,10,0,2025-01-14 12:30:00
6492,1676.38,19,restaurants,mobile_wallet,8,10,0,2025-01-23 12:55:00
6493,296.75,14,fashion,bank_transfer,8,10,0,2025-01-10 00:24:00
6494,1070.27,13,fuel,credit_card,1,9,0,2025-01-23 13:05:00
6495,638.74,12,restaurants,debit_card,4,5,0,2025-01-23 13:10:00
6496,16.28,8,travel,credit_card,3,7,0,2025-01-23 13:15:00
6497,1192.87,21,gaming,debit_card,6,4,0,2025-01-05 12:16:00
6498,938.86,10,electronics,debit_card,8,9,0,2025-01-23 13:25:00
6499,463.64,0,electronics,bank_transfer,15,3,0,2025-01-10 00:36:00
6500,296.79,3,fuel,credit_card,7,5,0,2025-01-19 01:16:00
6501,1940.13,6,fuel,bank_transfer,2,0,0,2025-01-14 13:00:00
6502,1598.75,17,gaming,debit_card,10,10,1,2025-01-23 13:45:00
6503,575.35,8,groceries,bank_transfer,13,3,0,2025-01-05 12:22:00
6504,1122.41,8,groceries,bank_transfer,6,0,0,2025-01-10 00:46:00
6505,314.37,19,electronics,mobile_wallet,6,0,0,2025-01-14 13:12:00
6506,1579.65,10,travel,credit_card,15,9,1,2025-01-10 00:50:00
6507,370.41,14,electronics,mobile_wallet,5,5,0,2025-01-14 13:18:00
6508,1632.2,12,groceries,debit_card,7,8,0,2025-01-10 00:54:00
6509,41.1,10,restaurants,credit_card,12,5,0,2025-01-05 12:28:00
6510,859.79,21,electronics,bank_transfer,9,4,0,2025-01-23 14:25:00
6511,902.62,14,fuel,credit_card,10,6,0,2025-01-05 12:30:00
6512,1782.14,6,travel,debit_card,14,3,1,2025-01-05 12:31:00
6513,871.6,20,electronics,bank_transfer,13,9,1,2025-01-10 01:04:00
6514,220.67,14,travel,credit_card,9,5,0,2025-01-19 02:12:00
6515,547.15,0,electronics,credit_card,3,0,0,2025-01-14 13:42:00
6516,114.35,12,gaming,debit_card,2,8,0,2025-01-10 01:10:00
6517,1460.22,23,travel,mobile_wallet,10,3,0,2025-01-19 02:24:00
6518,81.23,1,groceries,debit_card,1,6,0,2025-01-14 13:51:00
6519,857.02,4,groceries,mobile_wallet,3,0,0,2025-01-05 12:38:00
6520,603.57,18,restaurants,mobile_wallet,11,5,0,2025-01-19 02:36:00
6521,785.14,11,travel,bank_transfer,6,9,0,2025-01-19 02:40:00
6522,613.15,15,gaming,mobile_wallet,15,9,1,2025-01-14 14:03:00
6523,1100.08,20,groceries,credit_card,13,9,0,2025-01-14 14:06:00
6524,1153.51,5,restaurants,bank_transfer,4,6,0,2025-01-10 01:26:00
6525,623.33,21,groceries,mobile_wallet,12,8,0,2025-01-14 14:12:00
6526,800.3,20,fuel,mobile_wallet,14,6,0,2025-01-10 01:30:00
6527,969.27,3,groceries,credit_card,1,9,0,2025-01-10 01:32:00
6528,861.19,21,fuel,mobile_wallet,12,8,0,2025-01-14 14:21:00
6529,1091.65,22,restaurants,bank_transfer,2,5,0,2025-01-14 14:24:00
6530,1107.12,10,groceries,mobile_wallet,10,6,0,2025-01-05 12:49:00
6531,585.57,16,subscriptions,mobile_wallet,11,0,0,2025-01-10 01:40:00
6532,456.23,14,subscriptions,credit_card,5,6,0,2025-01-05 12:51:00
6533,889.18,22,fashion,bank_transfer,11,7,0,2025-01-10 01:44:00
6534,1488.17,22,subscriptions,credit_card,7,7,0,2025-01-10 01:46:00
6535,1403.18,23,travel,credit_card,14,7,1,2025-01-05 12:54:00
6536,372.56,14,electronics,debit_card,5,8,0,2025-01-10 01:50:00
6537,185.92,20,gaming,mobile_wallet,8,5,0,2025-01-14 14:48:00
6538,925.39,8,electronics,bank_transfer,14,7,0,2025-01-10 01:54:00
6539,940.64,9,fuel,mobile_wallet,5,4,0,2025-01-14 14:54:00
6540,1674.59,2,electronics,debit_card,9,9,1,2025-01-10 01:58:00
6541,735.37,3,gaming,debit_card,9,10,0,2025-01-10 02:00:00
6542,1103.83,4,gaming,mobile_wallet,1,5,0,2025-01-10 02:02:00
6543,992.32,8,fashion,bank_transfer,13,2,0,2025-01-19 04:08:00
6544,191.93,19,fashion,bank_transfer,8,3,0,2025-01-10 02:06:00
6545,1961.1,1,groceries,credit_card,12,8,1,2025-01-14 15:12:00
6546,108.25,9,fashion,bank_transfer,1,5,0,2025-01-19 04:20:00
6547,1953.09,0,subscriptions,debit_card,13,1,0,2025-01-05 13:06:00
6548,1200.11,13,groceries,credit_card,10,5,0,2025-01-14 15:21:00
6549,1725.96,7,subscriptions,mobile_wallet,12,1,0,2025-01-10 02:16:00
6550,1148.29,9,gaming,mobile_wallet,10,7,0,2025-01-23 17:45:00
6551,1867.27,12,restaurants,debit_card,11,2,0,2025-01-10 02:20:00
6552,1009.0,0,fuel,credit_card,13,3,0,2025-01-19 04:44:00
6553,366.88,15,fashion,mobile_wallet,4,2,0,2025-01-05 13:12:00
6554,1143.71,15,subscriptions,bank_transfer,9,8,0,2025-01-05 13:13:00
6555,1337.55,9,groceries,bank_transfer,10,1,0,2025-01-23 18:10:00
6556,133.5,2,gaming,bank_transfer,6,9,0,2025-01-05 13:15:00
6557,204.63,7,subscriptions,debit_card,6,5,0,2025-01-23 18:20:00
6558,726.01,22,restaurants,bank_transfer,15,7,0,2025-01-23 18:25:00
6559,1130.55,17,electronics,mobile_wallet,9,8,0,2025-01-23 18:30:00
6560,1929.74,3,fashion,mobile_wallet,2,4,0,2025-01-14 15:57:00
6561,19.6,0,fashion,debit_card,5,5,0,2025-01-14 16:00:00
6562,1493.21,3,restaurants,credit_card,15,0,0,2025-01-19 05:24:00
6563,1968.28,8,gaming,credit_card,2,2,0,2025-01-14 16:06:00
6564,1344.59,8,restaurants,mobile_wallet,7,8,0,2025-01-23 18:55:00
6565,1745.87,23,restaurants,debit_card,9,8,0,2025-01-05 13:24:00
6566,1810.99,18,fuel,debit_card,15,9,1,2025-01-10 02:50:00
6567,674.77,0,electronics,bank_transfer,12,0,0,2025-01-10 02:52:00
6568,420.61,22,restaurants,mobile_wallet,8,5,0,2025-01-05 13:27:00
6569,547.64,16,electronics,mobile_wallet,7,1,0,2025-01-19 05:52:00
6570,1196.46,6,travel,bank_transfer,7,8,0,2025-01-10 02:58:00
6571,663.54,2,groceries,credit_card,3,9,0,2025-01-14 16:30:00
6572,1296.74,10,fashion,bank_transfer,1,1,0,2025-01-19 06:04:00
6573,55.98,16,subscriptions,mobile_wallet,15,10,0,2025-01-05 13:32:00
6574,868.48,16,subscriptions,bank_transfer,15,5,0,2025-01-14 16:39:00
6575,1110.95,9,groceries,bank_transfer,12,1,0,2025-01-14 16:42:00
6576,1056.3,20,subscriptions,credit_card,2,7,0,2025-01-23 19:55:00
6577,1407.17,19,subscriptions,debit_card,12,3,0,2025-01-05 13:36:00
6578,234.48,8,travel,bank_transfer,7,7,0,2025-01-14 16:51:00
6579,1705.72,18,subscriptions,credit_card,10,2,0,2025-01-10 03:16:00
6580,193.43,16,electronics,credit_card,9,3,0,2025-01-19 06:36:00
6581,492.59,7,gaming,mobile_wallet,12,10,1,2025-01-14 17:00:00
6582,1161.83,6,restaurants,debit_card,2,10,0,2025-01-10 03:22:00
6583,914.91,17,fashion,bank_transfer,8,6,0,2025-01-10 03:24:00
6584,854.67,14,fuel,mobile_wallet,6,0,0,2025-01-19 06:52:00
6585,1116.16,5,groceries,credit_card,8,7,0,2025-01-14 17:12:00
6586,96.35,7,fashion,debit_card,14,0,0,2025-01-05 13:45:00
6587,843.39,12,fashion,debit_card,3,7,0,2025-01-19 07:04:00
6588,945.89,6,groceries,credit_card,14,7,0,2025-01-14 17:21:00
6589,922.65,23,travel,debit_card,5,8,0,2025-01-19 07:12:00
6590,142.65,0,groceries,credit_card,2,2,0,2025-01-14 17:27:00
6591,604.57,12,restaurants,mobile_wallet,8,0,0,2025-01-23 21:10:00
6592,1379.25,22,restaurants,credit_card,8,8,0,2025-01-23 21:15:00
6593,149.94,2,subscriptions,debit_card,6,7,0,2025-01-19 07:28:00
6594,42.55,7,gaming,debit_card,7,8,0,2025-01-10 03:46:00
6595,975.49,9,restaurants,credit_card,9,8,0,2025-01-19 07:36:00
6596,465.78,16,fashion,credit_card,9,7,0,2025-01-14 17:45:00
6597,180.97,1,restaurants,credit_card,4,5,0,2025-01-14 17:48:00
6598,1085.08,5,subscriptions,mobile_wallet,15,5,0,2025-01-05 13:57:00
6599,913.77,1,fashion,mobile_wallet,3,4,0,2025-01-10 03:56:00
6600,1787.15,13,fashion,mobile_wallet,5,7,0,2025-01-14 17:57:00
6601,1390.33,13,groceries,mobile_wallet,11,9,1,2025-01-05 14:00:00
6602,905.47,9,fuel,credit_card,11,1,0,2025-01-23 22:05:00
6603,116.41,1,fashion,bank_transfer,1,10,0,2025-01-19 08:08:00
6604,1082.84,18,travel,bank_transfer,6,4,0,2025-01-19 08:12:00
6605,1313.25,11,groceries,mobile_wallet,3,2,0,2025-01-14 18:12:00
6606,1198.87,21,travel,mobile_wallet,6,0,0,2025-01-19 08:20:00
6607,1827.31,19,subscriptions,debit_card,11,10,1,2025-01-05 14:06:00
6608,1984.25,17,subscriptions,mobile_wallet,15,4,0,2025-01-14 18:21:00
6609,1155.66,18,travel,credit_card,12,6,0,2025-01-14 18:24:00
6610,1525.98,1,fashion,bank_transfer,11,8,1,2025-01-23 22:45:00
6611,321.65,0,groceries,debit_card,13,5,0,2025-01-05 14:10:00
6612,97.88,4,groceries,bank_transfer,12,2,0,2025-01-23 22:55:00
6613,1338.38,16,travel,bank_transfer,9,5,0,2025-01-23 23:00:00
6614,841.04,2,restaurants,credit_card,14,3,0,2025-01-19 08:52:00
6615,346.7,12,groceries,mobile_wallet,13,6,0,2025-01-05 14:14:00
6616,736.67,21,travel,credit_card,5,3,0,2025-01-19 09:00:00
6617,1892.29,12,subscriptions,credit_card,8,8,0,2025-01-05 14:16:00
6618,952.72,5,groceries,bank_transfer,9,7,0,2025-01-19 09:08:00
6619,73.62,17,fuel,bank_transfer,8,1,0,2025-01-14 18:54:00
6620,414.48,9,gaming,debit_card,4,6,0,2025-01-19 09:16:00
6621,1588.34,16,restaurants,credit_card,9,6,0,2025-01-14 19:00:00
6622,820.12,22,groceries,bank_transfer,10,6,0,2025-01-05 14:21:00
6623,1626.36,11,groceries,mobile_wallet,5,8,0,2025-01-19 09:28:00
6624,1384.24,22,travel,credit_card,8,5,0,2025-01-14 19:09:00
6625,1050.61,16,groceries,bank_transfer,7,7,0,2025-01-14 19:12:00
6626,310.74,7,fuel,mobile_wallet,6,1,0,2025-01-10 04:50:00
6627,176.81,9,travel,bank_transfer,5,9,0,2025-01-10 04:52:00
6628,191.75,15,gaming,bank_transfer,5,4,0,2025-01-05 14:27:00
6629,568.68,10,travel,bank_transfer,7,7,0,2025-01-24 00:20:00
6630,601.75,13,gaming,mobile_wallet,10,9,0,2025-01-24 00:25:00
6631,1394.13,5,subscriptions,credit_card,15,3,0,2025-01-10 05:00:00
6632,647.34,11,restaurants,credit_card,15,2,0,2025-01-10 05:02:00
6633,1299.87,20,gaming,mobile_wallet,10,2,0,2025-01-05 14:32:00
6634,1830.92,10,groceries,bank_transfer,7,4,0,2025-01-05 14:33:00
6635,1873.96,13,fuel,debit_card,7,3,0,2025-01-19 10:16:00
6636,475.2,2,restaurants,mobile_wallet,2,8,0,2025-01-19 10:20:00
6637,499.36,18,restaurants,mobile_wallet,9,6,0,2025-01-10 05:12:00
6638,692.9,1,travel,mobile_wallet,9,5,0,2025-01-10 05:14:00
6639,553.3,14,subscriptions,credit_card,4,4,0,2025-01-05 14:38:00
6640,1862.63,16,fuel,credit_card,14,1,0,2025-01-19 10:36:00
6641,486.51,5,electronics,mobile_wallet,12,3,0,2025-01-10 05:20:00
6642,105.47,16,travel,debit_card,10,3,0,2025-01-05 14:41:00
6643,148.05,6,travel,debit_card,6,1,0,2025-01-24 01:30:00
6644,520.23,4,fuel,debit_card,11,4,0,2025-01-14 20:09:00
6645,537.67,21,fuel,debit_card,15,7,0,2025-01-05 14:44:00
6646,1063.15,3,electronics,credit_card,11,5,0,2025-01-10 05:30:00
6647,387.39,11,fashion,credit_card,6,6,0,2025-01-05 14:46:00
6648,124.8,23,groceries,credit_card,2,3,0,2025-01-05 14:47:00
6649,1054.58,10,fashion,mobile_wallet,12,0,0,2025-01-14 20:24:00
6650,1059.12,2,electronics,mobile_wallet,4,9,0,2025-01-10 05:38:00
6651,1578.21,14,groceries,credit_card,4,4,0,2025-01-19 11:20:00
6652,622.68,14,gaming,mobile_wallet,12,2,0,2025-01-24 02:15:00
6653,1663.28,19,subscriptions,debit_card,2,5,0,2025-01-24 02:20:00
6654,1112.88,12,travel,credit_card,7,3,0,2025-01-05 14:53:00
6655,314.07,16,electronics,bank_transfer,1,0,0,2025-01-10 05:48:00
6656,1626.98,14,electronics,credit_card,6,10,1,2025-01-14 20:45:00
6657,764.06,6,restaurants,credit_card,13,10,0,2025-01-19 11:44:00
6658,1124.79,14,electronics,debit_card,10,1,0,2025-01-19 11:48:00
6659,1840.18,11,restaurants,bank_transfer,13,5,0,2025-01-24 02:50:00
6660,956.84,12,restaurants,debit_card,11,3,0,2025-01-19 11:56:00
6661,1803.88,8,fashion,mobile_wallet,15,1,0,2025-01-10 06:00:00
6662,1465.98,9,groceries,credit_card,2,6,0,2025-01-19 12:04:00
6663,1368.55,3,subscriptions,bank_transfer,1,8,0,2025-01-10 06:04:00
6664,1705.67,23,subscriptions,debit_card,10,7,0,2025-01-14 21:09:00
6665,1086.83,9,subscriptions,debit_card,13,3,0,2025-01-24 03:20:00
6666,932.91,14,gaming,mobile_wallet,15,6,0,2025-01-24 03:25:00
6667,890.31,21,fashion,bank_transfer,11,3,0,2025-01-19 12:24:00
6668,1859.21,8,fashion,mobile_wallet,5,2,0,2025-01-14 21:21:00
6669,1138.03,23,electronics,mobile_wallet,5,8,0,2025-01-24 03:40:00
6670,1216.59,20,travel,bank_transfer,11,3,1,2025-01-14 21:27:00
6671,13.65,17,fashion,bank_transfer,13,4,0,2025-01-24 03:50:00
6672,784.8,14,groceries,debit_card,12,8,0,2025-01-05 15:11:00
6673,587.45,2,gaming,mobile_wallet,8,1,0,2025-01-14 21:36:00
6674,1186.04,23,groceries,debit_card,10,10,0,2025-01-10 06:26:00
6675,847.96,19,travel,credit_card,3,0,0,2025-01-14 21:42:00
6676,1156.79,13,electronics,bank_transfer,13,7,0,2025-01-05 15:15:00
6677,722.28,6,subscriptions,credit_card,14,3,0,2025-01-19 13:04:00
6678,885.07,20,gaming,credit_card,8,4,0,2025-01-10 06:34:00
6679,1689.11,21,gaming,debit_card,5,2,0,2025-01-05 15:18:00
6680,985.44,0,subscriptions,mobile_wallet,8,8,0,2025-01-05 15:19:00
6681,469.45,15,electronics,bank_transfer,15,7,0,2025-01-05 15:20:00
6682,1816.06,18,subscriptions,mobile_wallet,7,7,0,2025-01-14 22:03:00
6683,1462.39,0,electronics,bank_transfer,11,3,1,2025-01-14 22:06:00
6684,142.06,23,fuel,credit_card,3,9,0,2025-01-19 13:32:00
6685,1273.25,18,gaming,bank_transfer,3,2,0,2025-01-10 06:48:00
6686,1871.05,8,travel,bank_transfer,12,6,1,2025-01-05 15:25:00
6687,1079.92,16,gaming,debit_card,5,7,0,2025-01-10 06:52:00
6688,454.47,5,travel,credit_card,8,6,0,2025-01-14 22:21:00
6689,1053.64,6,groceries,mobile_wallet,9,5,0,2025-01-10 06:56:00
6690,1752.13,19,fuel,debit_card,9,3,0,2025-01-05 15:29:00
6691,260.18,0,groceries,debit_card,11,1,0,2025-01-19 14:00:00
6692,637.34,7,gaming,bank_transfer,12,7,0,2025-01-14 22:33:00
6693,502.73,20,fashion,credit_card,3,7,0,2025-01-19 14:08:00
6694,1101.01,20,gaming,bank_transfer,14,10,1,2025-01-14 22:39:00
6695,1850.13,4,restaurants,mobile_wallet,12,9,1,2025-01-05 15:34:00
6696,1747.73,7,subscriptions,debit_card,11,8,1,2025-01-10 07:10:00
6697,206.57,3,fashion,mobile_wallet,3,0,0,2025-01-14 22:48:00
6698,282.79,16,groceries,debit_card,3,0,0,2025-01-10 07:14:00
6699,1259.76,14,fuel,debit_card,8,5,0,2025-01-05 15:38:00
6700,505.2,14,travel,credit_card,2,10,0,2025-01-14 22:57:00
6701,1741.79,3,travel,debit_card,3,1,0,2025-01-14 23:00:00
6702,1831.11,8,restaurants,mobile_wallet,15,0,0,2025-01-14 23:03:00
6703,1484.82,6,fuel,credit_card,11,1,0,2025-01-10 07:24:00
6704,451.71,5,fuel,debit_card,2,0,0,2025-01-14 23:09:00
6705,1704.58,6,subscriptions,mobile_wallet,14,6,0,2025-01-24 06:40:00
6706,495.25,11,fashion,bank_transfer,10,10,0,2025-01-19 15:00:00
6707,839.91,19,fuel,credit_card,9,7,0,2025-01-05 15:46:00
6708,50.58,12,restaurants,credit_card,7,9,0,2025-01-24 06:55:00
6709,704.42,19,restaurants,debit_card,12,0,0,2025-01-19 15:12:00
6710,1078.69,1,subscriptions,mobile_wallet,13,10,0,2025-01-10 07:38:00
6711,1207.83,3,subscriptions,debit_card,4,10,0,2025-01-14 23:30:00
6712,1101.8,21,fashion,credit_card,10,2,0,2025-01-19 15:24:00
6713,1467.74,9,travel,credit_card,12,0,1,2025-01-19 15:28:00
6714,567.51,8,gaming,debit_card,14,1,0,2025-01-10 07:46:00
6715,1809.22,4,fuel,mobile_wallet,13,8,1,2025-01-19 15:36:00
6716,751.45,2,travel,credit_card,12,2,0,2025-01-10 07:50:00
6717,486.7,9,restaurants,credit_card,11,2,0,2025-01-10 07:52:00
6718,291.39,9,fuel,credit_card,5,2,0,2025-01-19 15:48:00
6719,656.29,0,electronics,mobile_wallet,3,10,0,2025-01-24 07:50:00
6720,298.29,5,groceries,credit_card,13,1,0,2025-01-05 15:59:00
6721,1983.54,15,groceries,debit_card,15,0,0,2025-01-19 16:00:00
6722,1351.92,4,fuel,debit_card,6,6,0,2025-01-05 16:01:00
6723,966.14,19,groceries,debit_card,13,2,0,2025-01-15 00:06:00
6724,1394.89,2,restaurants,credit_card,3,2,0,2025-01-24 08:15:00
6725,982.69,23,restaurants,bank_transfer,1,2,0,2025-01-15 00:12:00
6726,145.05,23,fuel,debit_card,7,9,0,2025-01-19 16:20:00
6727,1374.45,21,groceries,credit_card,12,5,0,2025-01-15 00:18:00
6728,84.8,2,travel,mobile_wallet,2,3,0,2025-01-19 16:28:00
6729,723.49,12,fashion,bank_transfer,13,10,0,2025-01-15 00:24:00
6730,1676.5,2,fashion,debit_card,8,1,0,2025-01-15 00:27:00
6731,743.32,22,restaurants,debit_card,15,0,0,2025-01-19 16:40:00
